id,video_id,path,overall,intonation,tone,timing,technique,chunk_start,chunk_end,url,original_id,augment_idx
7728d41e_0_aug00,7728d41e,data/audio_augmented_all/7728d41e_0_aug00.wav,,,,,,0.0,20.0,https://www.youtube.com/watch?v=3f9dVyb1Dxo&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=6&pp=iAQB8AUB,7728d41e_0,0
7728d41e_0_aug01,7728d41e,data/audio_augmented_all/7728d41e_0_aug01.wav,,,,,,0.0,20.0,https://www.youtube.com/watch?v=3f9dVyb1Dxo&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=6&pp=iAQB8AUB,7728d41e_0,1
7728d41e_0_aug02,7728d41e,data/audio_augmented_all/7728d41e_0_aug02.wav,,,,,,0.0,20.0,https://www.youtube.com/watch?v=3f9dVyb1Dxo&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=6&pp=iAQB8AUB,7728d41e_0,2
7728d41e_0_aug03,7728d41e,data/audio_augmented_all/7728d41e_0_aug03.wav,,,,,,0.0,20.0,https://www.youtube.com/watch?v=3f9dVyb1Dxo&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=6&pp=iAQB8AUB,7728d41e_0,3
7728d41e_0_aug04,7728d41e,data/audio_augmented_all/7728d41e_0_aug04.wav,,,,,,0.0,20.0,https://www.youtube.com/watch?v=3f9dVyb1Dxo&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=6&pp=iAQB8AUB,7728d41e_0,4
7728d41e_0_aug05,7728d41e,data/audio_augmented_all/7728d41e_0_aug05.wav,,,,,,0.0,20.0,https://www.youtube.com/watch?v=3f9dVyb1Dxo&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=6&pp=iAQB8AUB,7728d41e_0,5
7728d41e_0_aug06,7728d41e,data/audio_augmented_all/7728d41e_0_aug06.wav,,,,,,0.0,20.0,https://www.youtube.com/watch?v=3f9dVyb1Dxo&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=6&pp=iAQB8AUB,7728d41e_0,6
7728d41e_0_aug07,7728d41e,data/audio_augmented_all/7728d41e_0_aug07.wav,,,,,,0.0,20.0,https://www.youtube.com/watch?v=3f9dVyb1Dxo&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=6&pp=iAQB8AUB,7728d41e_0,7
4ca22ca1_24_aug00,4ca22ca1,data/audio_augmented_all/4ca22ca1_24_aug00.wav,,,,,,480.0,500.0,https://www.youtube.com/watch?v=kgVPJWLHXr0&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=4&pp=iAQB8AUB,4ca22ca1_24,0
4ca22ca1_24_aug01,4ca22ca1,data/audio_augmented_all/4ca22ca1_24_aug01.wav,,,,,,480.0,500.0,https://www.youtube.com/watch?v=kgVPJWLHXr0&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=4&pp=iAQB8AUB,4ca22ca1_24,1
4ca22ca1_24_aug02,4ca22ca1,data/audio_augmented_all/4ca22ca1_24_aug02.wav,,,,,,480.0,500.0,https://www.youtube.com/watch?v=kgVPJWLHXr0&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=4&pp=iAQB8AUB,4ca22ca1_24,2
4ca22ca1_24_aug03,4ca22ca1,data/audio_augmented_all/4ca22ca1_24_aug03.wav,,,,,,480.0,500.0,https://www.youtube.com/watch?v=kgVPJWLHXr0&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=4&pp=iAQB8AUB,4ca22ca1_24,3
4ca22ca1_24_aug04,4ca22ca1,data/audio_augmented_all/4ca22ca1_24_aug04.wav,,,,,,480.0,500.0,https://www.youtube.com/watch?v=kgVPJWLHXr0&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=4&pp=iAQB8AUB,4ca22ca1_24,4
4ca22ca1_24_aug05,4ca22ca1,data/audio_augmented_all/4ca22ca1_24_aug05.wav,,,,,,480.0,500.0,https://www.youtube.com/watch?v=kgVPJWLHXr0&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=4&pp=iAQB8AUB,4ca22ca1_24,5
4ca22ca1_24_aug06,4ca22ca1,data/audio_augmented_all/4ca22ca1_24_aug06.wav,,,,,,480.0,500.0,https://www.youtube.com/watch?v=kgVPJWLHXr0&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=4&pp=iAQB8AUB,4ca22ca1_24,6
4ca22ca1_24_aug07,4ca22ca1,data/audio_augmented_all/4ca22ca1_24_aug07.wav,,,,,,480.0,500.0,https://www.youtube.com/watch?v=kgVPJWLHXr0&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=4&pp=iAQB8AUB,4ca22ca1_24,7
7728d41e_7_aug00,7728d41e,data/audio_augmented_all/7728d41e_7_aug00.wav,,,,,,140.0,160.0,https://www.youtube.com/watch?v=3f9dVyb1Dxo&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=6&pp=iAQB8AUB,7728d41e_7,0
7728d41e_7_aug01,7728d41e,data/audio_augmented_all/7728d41e_7_aug01.wav,,,,,,140.0,160.0,https://www.youtube.com/watch?v=3f9dVyb1Dxo&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=6&pp=iAQB8AUB,7728d41e_7,1
7728d41e_7_aug02,7728d41e,data/audio_augmented_all/7728d41e_7_aug02.wav,,,,,,140.0,160.0,https://www.youtube.com/watch?v=3f9dVyb1Dxo&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=6&pp=iAQB8AUB,7728d41e_7,2
7728d41e_7_aug03,7728d41e,data/audio_augmented_all/7728d41e_7_aug03.wav,,,,,,140.0,160.0,https://www.youtube.com/watch?v=3f9dVyb1Dxo&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=6&pp=iAQB8AUB,7728d41e_7,3
7728d41e_7_aug04,7728d41e,data/audio_augmented_all/7728d41e_7_aug04.wav,,,,,,140.0,160.0,https://www.youtube.com/watch?v=3f9dVyb1Dxo&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=6&pp=iAQB8AUB,7728d41e_7,4
7728d41e_7_aug05,7728d41e,data/audio_augmented_all/7728d41e_7_aug05.wav,,,,,,140.0,160.0,https://www.youtube.com/watch?v=3f9dVyb1Dxo&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=6&pp=iAQB8AUB,7728d41e_7,5
7728d41e_7_aug06,7728d41e,data/audio_augmented_all/7728d41e_7_aug06.wav,,,,,,140.0,160.0,https://www.youtube.com/watch?v=3f9dVyb1Dxo&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=6&pp=iAQB8AUB,7728d41e_7,6
7728d41e_7_aug07,7728d41e,data/audio_augmented_all/7728d41e_7_aug07.wav,,,,,,140.0,160.0,https://www.youtube.com/watch?v=3f9dVyb1Dxo&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=6&pp=iAQB8AUB,7728d41e_7,7
7728d41e_5_aug00,7728d41e,data/audio_augmented_all/7728d41e_5_aug00.wav,,,,,,100.0,120.0,https://www.youtube.com/watch?v=3f9dVyb1Dxo&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=6&pp=iAQB8AUB,7728d41e_5,0
7728d41e_5_aug01,7728d41e,data/audio_augmented_all/7728d41e_5_aug01.wav,,,,,,100.0,120.0,https://www.youtube.com/watch?v=3f9dVyb1Dxo&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=6&pp=iAQB8AUB,7728d41e_5,1
7728d41e_5_aug02,7728d41e,data/audio_augmented_all/7728d41e_5_aug02.wav,,,,,,100.0,120.0,https://www.youtube.com/watch?v=3f9dVyb1Dxo&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=6&pp=iAQB8AUB,7728d41e_5,2
7728d41e_5_aug03,7728d41e,data/audio_augmented_all/7728d41e_5_aug03.wav,,,,,,100.0,120.0,https://www.youtube.com/watch?v=3f9dVyb1Dxo&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=6&pp=iAQB8AUB,7728d41e_5,3
7728d41e_5_aug04,7728d41e,data/audio_augmented_all/7728d41e_5_aug04.wav,,,,,,100.0,120.0,https://www.youtube.com/watch?v=3f9dVyb1Dxo&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=6&pp=iAQB8AUB,7728d41e_5,4
7728d41e_5_aug05,7728d41e,data/audio_augmented_all/7728d41e_5_aug05.wav,,,,,,100.0,120.0,https://www.youtube.com/watch?v=3f9dVyb1Dxo&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=6&pp=iAQB8AUB,7728d41e_5,5
7728d41e_5_aug06,7728d41e,data/audio_augmented_all/7728d41e_5_aug06.wav,,,,,,100.0,120.0,https://www.youtube.com/watch?v=3f9dVyb1Dxo&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=6&pp=iAQB8AUB,7728d41e_5,6
7728d41e_5_aug07,7728d41e,data/audio_augmented_all/7728d41e_5_aug07.wav,,,,,,100.0,120.0,https://www.youtube.com/watch?v=3f9dVyb1Dxo&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=6&pp=iAQB8AUB,7728d41e_5,7
7728d41e_4_aug00,7728d41e,data/audio_augmented_all/7728d41e_4_aug00.wav,,,,,,80.0,100.0,https://www.youtube.com/watch?v=3f9dVyb1Dxo&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=6&pp=iAQB8AUB,7728d41e_4,0
7728d41e_4_aug01,7728d41e,data/audio_augmented_all/7728d41e_4_aug01.wav,,,,,,80.0,100.0,https://www.youtube.com/watch?v=3f9dVyb1Dxo&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=6&pp=iAQB8AUB,7728d41e_4,1
7728d41e_4_aug02,7728d41e,data/audio_augmented_all/7728d41e_4_aug02.wav,,,,,,80.0,100.0,https://www.youtube.com/watch?v=3f9dVyb1Dxo&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=6&pp=iAQB8AUB,7728d41e_4,2
7728d41e_4_aug03,7728d41e,data/audio_augmented_all/7728d41e_4_aug03.wav,,,,,,80.0,100.0,https://www.youtube.com/watch?v=3f9dVyb1Dxo&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=6&pp=iAQB8AUB,7728d41e_4,3
7728d41e_4_aug04,7728d41e,data/audio_augmented_all/7728d41e_4_aug04.wav,,,,,,80.0,100.0,https://www.youtube.com/watch?v=3f9dVyb1Dxo&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=6&pp=iAQB8AUB,7728d41e_4,4
7728d41e_4_aug05,7728d41e,data/audio_augmented_all/7728d41e_4_aug05.wav,,,,,,80.0,100.0,https://www.youtube.com/watch?v=3f9dVyb1Dxo&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=6&pp=iAQB8AUB,7728d41e_4,5
7728d41e_4_aug06,7728d41e,data/audio_augmented_all/7728d41e_4_aug06.wav,,,,,,80.0,100.0,https://www.youtube.com/watch?v=3f9dVyb1Dxo&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=6&pp=iAQB8AUB,7728d41e_4,6
7728d41e_4_aug07,7728d41e,data/audio_augmented_all/7728d41e_4_aug07.wav,,,,,,80.0,100.0,https://www.youtube.com/watch?v=3f9dVyb1Dxo&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=6&pp=iAQB8AUB,7728d41e_4,7
7728d41e_8_aug00,7728d41e,data/audio_augmented_all/7728d41e_8_aug00.wav,,,,,,160.0,180.0,https://www.youtube.com/watch?v=3f9dVyb1Dxo&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=6&pp=iAQB8AUB,7728d41e_8,0
7728d41e_8_aug01,7728d41e,data/audio_augmented_all/7728d41e_8_aug01.wav,,,,,,160.0,180.0,https://www.youtube.com/watch?v=3f9dVyb1Dxo&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=6&pp=iAQB8AUB,7728d41e_8,1
7728d41e_8_aug02,7728d41e,data/audio_augmented_all/7728d41e_8_aug02.wav,,,,,,160.0,180.0,https://www.youtube.com/watch?v=3f9dVyb1Dxo&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=6&pp=iAQB8AUB,7728d41e_8,2
7728d41e_8_aug03,7728d41e,data/audio_augmented_all/7728d41e_8_aug03.wav,,,,,,160.0,180.0,https://www.youtube.com/watch?v=3f9dVyb1Dxo&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=6&pp=iAQB8AUB,7728d41e_8,3
7728d41e_8_aug04,7728d41e,data/audio_augmented_all/7728d41e_8_aug04.wav,,,,,,160.0,180.0,https://www.youtube.com/watch?v=3f9dVyb1Dxo&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=6&pp=iAQB8AUB,7728d41e_8,4
7728d41e_8_aug05,7728d41e,data/audio_augmented_all/7728d41e_8_aug05.wav,,,,,,160.0,180.0,https://www.youtube.com/watch?v=3f9dVyb1Dxo&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=6&pp=iAQB8AUB,7728d41e_8,5
7728d41e_8_aug06,7728d41e,data/audio_augmented_all/7728d41e_8_aug06.wav,,,,,,160.0,180.0,https://www.youtube.com/watch?v=3f9dVyb1Dxo&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=6&pp=iAQB8AUB,7728d41e_8,6
7728d41e_8_aug07,7728d41e,data/audio_augmented_all/7728d41e_8_aug07.wav,,,,,,160.0,180.0,https://www.youtube.com/watch?v=3f9dVyb1Dxo&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=6&pp=iAQB8AUB,7728d41e_8,7
7728d41e_6_aug00,7728d41e,data/audio_augmented_all/7728d41e_6_aug00.wav,,,,,,120.0,140.0,https://www.youtube.com/watch?v=3f9dVyb1Dxo&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=6&pp=iAQB8AUB,7728d41e_6,0
7728d41e_6_aug01,7728d41e,data/audio_augmented_all/7728d41e_6_aug01.wav,,,,,,120.0,140.0,https://www.youtube.com/watch?v=3f9dVyb1Dxo&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=6&pp=iAQB8AUB,7728d41e_6,1
7728d41e_6_aug02,7728d41e,data/audio_augmented_all/7728d41e_6_aug02.wav,,,,,,120.0,140.0,https://www.youtube.com/watch?v=3f9dVyb1Dxo&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=6&pp=iAQB8AUB,7728d41e_6,2
7728d41e_6_aug03,7728d41e,data/audio_augmented_all/7728d41e_6_aug03.wav,,,,,,120.0,140.0,https://www.youtube.com/watch?v=3f9dVyb1Dxo&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=6&pp=iAQB8AUB,7728d41e_6,3
7728d41e_6_aug04,7728d41e,data/audio_augmented_all/7728d41e_6_aug04.wav,,,,,,120.0,140.0,https://www.youtube.com/watch?v=3f9dVyb1Dxo&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=6&pp=iAQB8AUB,7728d41e_6,4
7728d41e_6_aug05,7728d41e,data/audio_augmented_all/7728d41e_6_aug05.wav,,,,,,120.0,140.0,https://www.youtube.com/watch?v=3f9dVyb1Dxo&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=6&pp=iAQB8AUB,7728d41e_6,5
7728d41e_6_aug06,7728d41e,data/audio_augmented_all/7728d41e_6_aug06.wav,,,,,,120.0,140.0,https://www.youtube.com/watch?v=3f9dVyb1Dxo&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=6&pp=iAQB8AUB,7728d41e_6,6
7728d41e_6_aug07,7728d41e,data/audio_augmented_all/7728d41e_6_aug07.wav,,,,,,120.0,140.0,https://www.youtube.com/watch?v=3f9dVyb1Dxo&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=6&pp=iAQB8AUB,7728d41e_6,7
7728d41e_10_aug00,7728d41e,data/audio_augmented_all/7728d41e_10_aug00.wav,,,,,,200.0,220.0,https://www.youtube.com/watch?v=3f9dVyb1Dxo&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=6&pp=iAQB8AUB,7728d41e_10,0
7728d41e_10_aug01,7728d41e,data/audio_augmented_all/7728d41e_10_aug01.wav,,,,,,200.0,220.0,https://www.youtube.com/watch?v=3f9dVyb1Dxo&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=6&pp=iAQB8AUB,7728d41e_10,1
7728d41e_10_aug02,7728d41e,data/audio_augmented_all/7728d41e_10_aug02.wav,,,,,,200.0,220.0,https://www.youtube.com/watch?v=3f9dVyb1Dxo&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=6&pp=iAQB8AUB,7728d41e_10,2
7728d41e_10_aug03,7728d41e,data/audio_augmented_all/7728d41e_10_aug03.wav,,,,,,200.0,220.0,https://www.youtube.com/watch?v=3f9dVyb1Dxo&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=6&pp=iAQB8AUB,7728d41e_10,3
7728d41e_10_aug04,7728d41e,data/audio_augmented_all/7728d41e_10_aug04.wav,,,,,,200.0,220.0,https://www.youtube.com/watch?v=3f9dVyb1Dxo&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=6&pp=iAQB8AUB,7728d41e_10,4
7728d41e_10_aug05,7728d41e,data/audio_augmented_all/7728d41e_10_aug05.wav,,,,,,200.0,220.0,https://www.youtube.com/watch?v=3f9dVyb1Dxo&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=6&pp=iAQB8AUB,7728d41e_10,5
7728d41e_10_aug06,7728d41e,data/audio_augmented_all/7728d41e_10_aug06.wav,,,,,,200.0,220.0,https://www.youtube.com/watch?v=3f9dVyb1Dxo&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=6&pp=iAQB8AUB,7728d41e_10,6
7728d41e_10_aug07,7728d41e,data/audio_augmented_all/7728d41e_10_aug07.wav,,,,,,200.0,220.0,https://www.youtube.com/watch?v=3f9dVyb1Dxo&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=6&pp=iAQB8AUB,7728d41e_10,7
7728d41e_13_aug00,7728d41e,data/audio_augmented_all/7728d41e_13_aug00.wav,,,,,,260.0,280.0,https://www.youtube.com/watch?v=3f9dVyb1Dxo&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=6&pp=iAQB8AUB,7728d41e_13,0
7728d41e_13_aug01,7728d41e,data/audio_augmented_all/7728d41e_13_aug01.wav,,,,,,260.0,280.0,https://www.youtube.com/watch?v=3f9dVyb1Dxo&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=6&pp=iAQB8AUB,7728d41e_13,1
7728d41e_13_aug02,7728d41e,data/audio_augmented_all/7728d41e_13_aug02.wav,,,,,,260.0,280.0,https://www.youtube.com/watch?v=3f9dVyb1Dxo&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=6&pp=iAQB8AUB,7728d41e_13,2
7728d41e_13_aug03,7728d41e,data/audio_augmented_all/7728d41e_13_aug03.wav,,,,,,260.0,280.0,https://www.youtube.com/watch?v=3f9dVyb1Dxo&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=6&pp=iAQB8AUB,7728d41e_13,3
7728d41e_13_aug04,7728d41e,data/audio_augmented_all/7728d41e_13_aug04.wav,,,,,,260.0,280.0,https://www.youtube.com/watch?v=3f9dVyb1Dxo&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=6&pp=iAQB8AUB,7728d41e_13,4
7728d41e_13_aug05,7728d41e,data/audio_augmented_all/7728d41e_13_aug05.wav,,,,,,260.0,280.0,https://www.youtube.com/watch?v=3f9dVyb1Dxo&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=6&pp=iAQB8AUB,7728d41e_13,5
7728d41e_13_aug06,7728d41e,data/audio_augmented_all/7728d41e_13_aug06.wav,,,,,,260.0,280.0,https://www.youtube.com/watch?v=3f9dVyb1Dxo&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=6&pp=iAQB8AUB,7728d41e_13,6
7728d41e_13_aug07,7728d41e,data/audio_augmented_all/7728d41e_13_aug07.wav,,,,,,260.0,280.0,https://www.youtube.com/watch?v=3f9dVyb1Dxo&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=6&pp=iAQB8AUB,7728d41e_13,7
7728d41e_9_aug00,7728d41e,data/audio_augmented_all/7728d41e_9_aug00.wav,,,,,,180.0,200.0,https://www.youtube.com/watch?v=3f9dVyb1Dxo&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=6&pp=iAQB8AUB,7728d41e_9,0
7728d41e_9_aug01,7728d41e,data/audio_augmented_all/7728d41e_9_aug01.wav,,,,,,180.0,200.0,https://www.youtube.com/watch?v=3f9dVyb1Dxo&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=6&pp=iAQB8AUB,7728d41e_9,1
7728d41e_9_aug02,7728d41e,data/audio_augmented_all/7728d41e_9_aug02.wav,,,,,,180.0,200.0,https://www.youtube.com/watch?v=3f9dVyb1Dxo&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=6&pp=iAQB8AUB,7728d41e_9,2
7728d41e_9_aug03,7728d41e,data/audio_augmented_all/7728d41e_9_aug03.wav,,,,,,180.0,200.0,https://www.youtube.com/watch?v=3f9dVyb1Dxo&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=6&pp=iAQB8AUB,7728d41e_9,3
7728d41e_9_aug04,7728d41e,data/audio_augmented_all/7728d41e_9_aug04.wav,,,,,,180.0,200.0,https://www.youtube.com/watch?v=3f9dVyb1Dxo&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=6&pp=iAQB8AUB,7728d41e_9,4
7728d41e_9_aug05,7728d41e,data/audio_augmented_all/7728d41e_9_aug05.wav,,,,,,180.0,200.0,https://www.youtube.com/watch?v=3f9dVyb1Dxo&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=6&pp=iAQB8AUB,7728d41e_9,5
7728d41e_9_aug06,7728d41e,data/audio_augmented_all/7728d41e_9_aug06.wav,,,,,,180.0,200.0,https://www.youtube.com/watch?v=3f9dVyb1Dxo&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=6&pp=iAQB8AUB,7728d41e_9,6
7728d41e_9_aug07,7728d41e,data/audio_augmented_all/7728d41e_9_aug07.wav,,,,,,180.0,200.0,https://www.youtube.com/watch?v=3f9dVyb1Dxo&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=6&pp=iAQB8AUB,7728d41e_9,7
7728d41e_12_aug00,7728d41e,data/audio_augmented_all/7728d41e_12_aug00.wav,,,,,,240.0,260.0,https://www.youtube.com/watch?v=3f9dVyb1Dxo&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=6&pp=iAQB8AUB,7728d41e_12,0
7728d41e_12_aug01,7728d41e,data/audio_augmented_all/7728d41e_12_aug01.wav,,,,,,240.0,260.0,https://www.youtube.com/watch?v=3f9dVyb1Dxo&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=6&pp=iAQB8AUB,7728d41e_12,1
7728d41e_12_aug02,7728d41e,data/audio_augmented_all/7728d41e_12_aug02.wav,,,,,,240.0,260.0,https://www.youtube.com/watch?v=3f9dVyb1Dxo&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=6&pp=iAQB8AUB,7728d41e_12,2
7728d41e_12_aug03,7728d41e,data/audio_augmented_all/7728d41e_12_aug03.wav,,,,,,240.0,260.0,https://www.youtube.com/watch?v=3f9dVyb1Dxo&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=6&pp=iAQB8AUB,7728d41e_12,3
7728d41e_12_aug04,7728d41e,data/audio_augmented_all/7728d41e_12_aug04.wav,,,,,,240.0,260.0,https://www.youtube.com/watch?v=3f9dVyb1Dxo&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=6&pp=iAQB8AUB,7728d41e_12,4
7728d41e_12_aug05,7728d41e,data/audio_augmented_all/7728d41e_12_aug05.wav,,,,,,240.0,260.0,https://www.youtube.com/watch?v=3f9dVyb1Dxo&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=6&pp=iAQB8AUB,7728d41e_12,5
7728d41e_12_aug06,7728d41e,data/audio_augmented_all/7728d41e_12_aug06.wav,,,,,,240.0,260.0,https://www.youtube.com/watch?v=3f9dVyb1Dxo&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=6&pp=iAQB8AUB,7728d41e_12,6
7728d41e_12_aug07,7728d41e,data/audio_augmented_all/7728d41e_12_aug07.wav,,,,,,240.0,260.0,https://www.youtube.com/watch?v=3f9dVyb1Dxo&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=6&pp=iAQB8AUB,7728d41e_12,7
7728d41e_11_aug00,7728d41e,data/audio_augmented_all/7728d41e_11_aug00.wav,,,,,,220.0,240.0,https://www.youtube.com/watch?v=3f9dVyb1Dxo&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=6&pp=iAQB8AUB,7728d41e_11,0
7728d41e_11_aug01,7728d41e,data/audio_augmented_all/7728d41e_11_aug01.wav,,,,,,220.0,240.0,https://www.youtube.com/watch?v=3f9dVyb1Dxo&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=6&pp=iAQB8AUB,7728d41e_11,1
7728d41e_11_aug02,7728d41e,data/audio_augmented_all/7728d41e_11_aug02.wav,,,,,,220.0,240.0,https://www.youtube.com/watch?v=3f9dVyb1Dxo&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=6&pp=iAQB8AUB,7728d41e_11,2
7728d41e_11_aug03,7728d41e,data/audio_augmented_all/7728d41e_11_aug03.wav,,,,,,220.0,240.0,https://www.youtube.com/watch?v=3f9dVyb1Dxo&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=6&pp=iAQB8AUB,7728d41e_11,3
7728d41e_11_aug04,7728d41e,data/audio_augmented_all/7728d41e_11_aug04.wav,,,,,,220.0,240.0,https://www.youtube.com/watch?v=3f9dVyb1Dxo&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=6&pp=iAQB8AUB,7728d41e_11,4
